room_id	host_id	room_type	country	city	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	property_type
322881	1653044	Entire home/apt	France	Paris	Saint-Avoye	21	5.0	4	1.0	181.0	Apartment
9367707	48605419	Entire home/apt	France	Paris	Arts-et-Metiers	2	0.0	2	1.0	151.0	Apartment
16264383	103193284	Entire home/apt	France	Paris	Quinze-Vingts	2	0.0	4	2.0	157.0	Apartment
266292	1396197	Entire home/apt	France	Paris	Quinze-Vingts	47	4.5	5	2.0	181.0	Apartment
3462518	11949201	Entire home/apt	France	Paris	Picpus	6	4.5	6	2.0	156.0	Apartment
833785	4362477	Entire home/apt	France	Paris	Bel-Air	20	5.0	5	2.0	169.0	Apartment
1246392	2979596	Entire home/apt	France	Paris	Archives	0	0.0	2	1.0	145.0	Loft
3078743	5401869	Entire home/apt	France	Paris	Belleville	0	0.0	2	2.0	181.0	Apartment
7174494	37579356	Entire home/apt	France	Paris	Amérique	3	5.0	8	4.0	181.0	House
20089051	50147558	Entire home/apt	France	Paris	Combat	0	0.0	5	2.0	157.0	Apartment
12580576	11593703	Entire home/apt	France	Paris	Folie-Méricourt	32	4.0	8	3.0	177.0	Apartment
18999405	132550543	Entire home/apt	France	Paris	Gare	4	5.0	6	3.0	169.0	Loft
12236618	14714757	Entire home/apt	France	Paris	Maison-Blanche	8	5.0	4	2.0	181.0	Apartment
11664867	25624153	Entire home/apt	France	Paris	Bel-Air	16	4.5	6	3.0	169.0	Apartment
5613790	14435028	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	145.0	Apartment
6076526	31540991	Entire home/apt	France	Paris	Auteuil	8	5.0	7	2.0	163.0	Apartment
5110175	12720409	Entire home/apt	France	Paris	Auteuil	9	4.5	2	1.0	157.0	Apartment
10035646	51161212	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	146.0	Apartment
3032555	7962598	Entire home/apt	France	Paris	Auteuil	31	4.0	6	2.0	151.0	Apartment
4785413	24670069	Entire home/apt	France	Paris	Auteuil	23	5.0	5	3.0	145.0	Apartment
2812546	5584796	Entire home/apt	France	Paris	Javel 15Art	4	5.0	4	2.0	156.0	Apartment
11450976	60205093	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	2.0	157.0	Apartment
18663700	5081592	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	167.0	Apartment
12185084	65482780	Entire home/apt	France	Paris	Auteuil	3	5.0	4	1.0	181.0	House
16422759	2282219	Entire home/apt	France	Paris	Grenelle	4	4.5	6	2.0	151.0	Apartment
6833128	35798197	Entire home/apt	France	Paris	Muette	0	0.0	6	3.0	181.0	Apartment
6657528	34844816	Entire home/apt	France	Paris	Porte-Dauphine	1	0.0	4	2.0	163.0	Apartment
11730079	22467782	Entire home/apt	France	Paris	Auteuil	2	0.0	4	1.0	181.0	Apartment
15852481	10507358	Entire home/apt	France	Paris	Auteuil	6	5.0	6	2.0	163.0	Apartment
19879888	57751677	Entire home/apt	France	Paris	Auteuil	0	0.0	4	3.0	181.0	Apartment
2791574	14188324	Entire home/apt	France	Paris	Auteuil	156	4.5	9	2.0	147.0	Apartment
18728249	130247470	Entire home/apt	France	Paris	Auteuil	2	0.0	6	2.0	157.0	Apartment
5619309	27047776	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	145.0	Apartment
6153533	31920880	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	145.0	Apartment
2369658	12107395	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	145.0	Apartment
11430211	15527736	Entire home/apt	France	Paris	Saint-Lambert	4	5.0	3	0.0	145.0	Condominium
3187069	16125710	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	151.0	Apartment
19980624	42914411	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	145.0	Condominium
5430010	9847189	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	1.0	151.0	Apartment
18266234	38918517	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	5	2.0	151.0	Apartment
16576750	7478523	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	2	0.0	145.0	Apartment
13298312	33341757	Entire home/apt	France	Paris	Saint-Lambert	8	4.5	2	1.0	151.0	Apartment
3322203	16773461	Entire home/apt	France	Paris	Saint-Lambert	7	5.0	6	2.0	181.0	Apartment
7906148	8775991	Entire home/apt	France	Paris	Saint-Lambert	3	5.0	5	2.0	145.0	Apartment
6324673	32908679	Entire home/apt	France	Paris	Saint-Lambert	12	4.0	4	1.0	181.0	Apartment
3372332	7478523	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	2	0.0	145.0	Apartment
3008952	7754849	Entire home/apt	France	Paris	Saint-Lambert	16	5.0	4	2.0	175.0	Apartment
19732713	29773211	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	6	2.0	145.0	Condominium
3034739	382739	Entire home/apt	France	Paris	Saint-Lambert	28	4.5	7	4.0	162.0	Apartment
17130787	93873223	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	175.0	Timeshare
4072898	21123536	Entire home/apt	France	Paris	Saint-Lambert	26	4.5	6	2.0	181.0	Apartment
14835983	7296709	Entire home/apt	France	Paris	Saint-Lambert	26	5.0	2	0.0	145.0	Apartment
8968226	46825294	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	5	3.0	157.0	Apartment
13613636	78808398	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	6	3.0	145.0	Apartment
12075552	17146888	Entire home/apt	France	Paris	Saint-Lambert	1	0.0	5	3.0	145.0	Apartment
780433	4115910	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	6	3.0	169.0	Apartment
6929493	36326454	Entire home/apt	France	Paris	Petit-Montrouge	3	4.0	5	2.0	145.0	Apartment
12525139	67850711	Entire home/apt	France	Paris	Plaisance	0	0.0	4	1.0	145.0	Apartment
11959243	7578051	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	5	3.0	157.0	Apartment
3228589	16339333	Entire home/apt	France	Paris	Plaisance	21	5.0	4	2.0	145.0	Apartment
4749927	1797651	Entire home/apt	France	Paris	Plaisance	0	0.0	6	2.0	145.0	Apartment
13024322	61196728	Entire home/apt	France	Paris	Plaisance	0	0.0	2	2.0	145.0	Apartment
3730229	1878507	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	181.0	Apartment
1680806	1878507	Entire home/apt	France	Paris	Plaisance	4	5.0	5	2.0	181.0	Apartment
7210584	20522621	Entire home/apt	France	Paris	Saint-Lambert	3	3.0	4	1.0	151.0	Apartment
17524029	5397397	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	7	3.0	145.0	Apartment
9821660	50589916	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	157.0	Apartment
18665333	5081592	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	2	1.0	167.0	Apartment
14501285	86658441	Entire home/apt	France	Paris	Saint-Lambert	3	3.0	4	2.0	145.0	Apartment
10018000	918100	Entire home/apt	France	Paris	Plaisance	0	0.0	3	1.0	145.0	Apartment
11343050	42494818	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	157.0	Apartment
5654579	24603003	Entire home/apt	France	Paris	Grenelle	3	4.5	5	2.0	169.0	Apartment
3420146	17240949	Entire home/apt	France	Paris	Necker	0	0.0	2	1.0	145.0	Apartment
18110998	36326542	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	145.0	Apartment
5737145	29752137	Entire home/apt	France	Paris	Grenelle	31	4.5	8	2.0	169.0	Apartment
4353605	11432699	Entire home/apt	France	Paris	Necker	0	0.0	2	1.0	157.0	Apartment
393722	1968708	Entire home/apt	France	Paris	Montparnasse	1	0.0	4	2.0	145.0	Apartment
12648375	17102612	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	181.0	Apartment
5522500	28638915	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	169.0	Apartment
16786966	18738990	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	5	2.0	169.0	Apartment
14965656	94243934	Entire home/apt	France	Paris	Plaisance	0	0.0	4	1.0	169.0	Apartment
12374140	66868053	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	151.0	Apartment
9608803	49709005	Entire home/apt	France	Paris	Auteuil	0	0.0	4	1.0	157.0	Apartment
2876716	14703980	Entire home/apt	France	Paris	Auteuil	19	4.5	5	2.0	163.0	Apartment
18612249	76902958	Entire home/apt	France	Paris	Auteuil	3	4.5	4	1.0	181.0	Apartment
784444	4135777	Entire home/apt	France	Paris	Auteuil	5	5.0	2	1.0	169.0	Apartment
2841956	13965428	Entire home/apt	France	Paris	Auteuil	0	0.0	4	1.0	168.0	Apartment
10250889	52693339	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	155.0	Apartment
6655315	14180457	Entire home/apt	France	Paris	Auteuil	0	0.0	3	2.0	181.0	Apartment
13825675	23038358	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	181.0	Apartment
10887817	56288636	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	181.0	Apartment
13646388	63897756	Entire home/apt	France	Paris	Auteuil	1	0.0	4	2.0	181.0	Apartment
15856285	79819926	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	157.0	Apartment
12648794	68047543	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	181.0	Apartment
6651536	34815267	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	181.0	Apartment
18625218	36167923	Entire home/apt	France	Paris	Auteuil	2	0.0	1	0.0	151.0	Apartment
19977697	125797498	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	157.0	Apartment
3435792	17317641	Entire home/apt	France	Paris	Auteuil	1	0.0	2	1.0	157.0	Apartment
13231875	74290091	Entire home/apt	France	Paris	Auteuil	0	0.0	3	2.0	157.0	Apartment
4215853	39214	Entire home/apt	France	Paris	Auteuil	18	5.0	4	3.0	175.0	Apartment
18947129	43191934	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	177.0	Apartment
7156137	5211004	Entire home/apt	France	Paris	Auteuil	0	0.0	6	2.0	156.0	Apartment
12033812	64409280	Entire home/apt	France	Paris	Auteuil	0	0.0	3	2.0	181.0	Apartment
19523110	24536116	Entire home/apt	France	Paris	Auteuil	0	0.0	5	3.0	181.0	Apartment
3297371	387751	Entire home/apt	France	Paris	Auteuil	29	4.5	4	2.0	157.0	Apartment
10670512	21630783	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	157.0	Apartment
19671918	8260451	Entire home/apt	France	Paris	Auteuil	0	0.0	5	0.0	169.0	Apartment
6787890	140473	Entire home/apt	France	Paris	Auteuil	22	4.5	5	2.0	181.0	Apartment
4086629	21198095	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	3.0	157.0	Apartment
1418394	6399168	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	145.0	Apartment
13166882	5081592	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	181.0	Apartment
5333537	24249090	Entire home/apt	France	Paris	Auteuil	17	5.0	6	3.0	181.0	Apartment
18889284	123742575	Entire home/apt	France	Paris	Auteuil	0	0.0	2	0.0	175.0	Apartment
1390849	7519977	Entire home/apt	France	Paris	Grenelle	47	4.5	4	1.0	162.0	Apartment
10335270	5768396	Entire home/apt	France	Paris	Grenelle	11	4.5	4	2.0	163.0	Apartment
15246470	96950277	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	169.0	Apartment
3357419	16941033	Entire home/apt	France	Paris	Javel 15Art	1	0.0	4	2.0	157.0	Apartment
5609557	29081874	Entire home/apt	France	Paris	Saint-Lambert	1	0.0	4	1.0	181.0	Apartment
5544899	4197667	Entire home/apt	France	Paris	Auteuil	15	4.5	5	2.0	169.0	Apartment
14271406	86996786	Entire home/apt	France	Paris	Auteuil	17	4.5	7	1.0	181.0	Apartment
19795175	139799691	Entire home/apt	France	Paris	Auteuil	0	0.0	4	1.0	181.0	Apartment
5453808	10275078	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	155.0	Apartment
12275826	66138862	Entire home/apt	France	Paris	Muette	0	0.0	8	3.0	147.0	Apartment
18339974	126881027	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	151.0	Apartment
166270	792679	Entire home/apt	France	Paris	Auteuil	7	4.5	4	1.0	157.0	Apartment
13553261	68849008	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	156.0	Apartment
4322110	22440706	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	151.0	Apartment
19027247	135996710	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	157.0	Apartment
6953392	5936034	Entire home/apt	France	Paris	Auteuil	0	0.0	7	3.0	169.0	Apartment
1918949	9948424	Entire home/apt	France	Paris	Auteuil	4	4.5	4	2.0	181.0	Apartment
12554546	68047543	Entire home/apt	France	Paris	Auteuil	1	0.0	2	2.0	181.0	Apartment
13137041	73196218	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	169.0	Apartment
3065873	15603202	Entire home/apt	France	Paris	Muette	1	0.0	5	2.0	157.0	Apartment
17740779	121012543	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	169.0	Apartment
12172867	14632774	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	169.0	Apartment
3524440	17748570	Entire home/apt	France	Paris	Auteuil	0	0.0	2	2.0	169.0	Apartment
9657981	5173262	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	181.0	Apartment
4878959	25098928	Entire home/apt	France	Paris	Auteuil	0	0.0	4	1.0	169.0	Apartment
5833904	29920393	Entire home/apt	France	Paris	Auteuil	1	0.0	5	3.0	181.0	Apartment
5554140	28445850	Entire home/apt	France	Paris	Auteuil	5	5.0	5	2.0	169.0	Apartment
2047516	10496679	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	181.0	Apartment
13044949	72115987	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	181.0	Apartment
12822963	3189557	Entire home/apt	France	Paris	Auteuil	10	5.0	4	1.0	157.0	Apartment
5844512	30343907	Entire home/apt	France	Paris	Auteuil	13	5.0	4	2.0	163.0	Apartment
17839426	74309987	Entire home/apt	France	Paris	Auteuil	6	4.5	5	2.0	181.0	Apartment
17965866	27687102	Entire home/apt	France	Paris	Auteuil	4	5.0	5	2.0	162.0	Apartment
17491472	48128175	Entire home/apt	France	Paris	Auteuil	10	4.5	4	2.0	151.0	Apartment
17128892	115126817	Entire home/apt	France	Paris	Auteuil	3	5.0	7	3.0	181.0	Apartment
16186005	84886036	Entire home/apt	France	Paris	Muette	5	4.5	4	2.0	148.0	Bungalow
3321127	13725286	Entire home/apt	France	Paris	Ternes	8	5.0	2	1.0	163.0	Apartment
20021176	125797498	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	2	1.0	181.0	Apartment
7574590	12893694	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	3	2.0	181.0	Apartment
6756619	31014886	Entire home/apt	France	Paris	Auteuil	0	0.0	6	2.0	181.0	Apartment
18959044	132205896	Entire home/apt	France	Paris	Auteuil	0	0.0	3	0.0	180.0	Apartment
12259770	66018916	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	181.0	Apartment
19382116	132205896	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	180.0	Apartment
16970314	15515981	Entire home/apt	France	Paris	Auteuil	8	5.0	5	3.0	181.0	Apartment
18941444	132045420	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	181.0	Apartment
19563828	14635838	Entire home/apt	France	Paris	Muette	0	0.0	2	1.0	169.0	Apartment
1642818	8721026	Entire home/apt	France	Paris	Auteuil	3	5.0	5	3.0	181.0	Apartment
6687070	27732482	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	169.0	Apartment
19620973	102485302	Entire home/apt	France	Paris	Auteuil	0	0.0	5	2.0	168.0	Apartment
2655359	13562516	Entire home/apt	France	Paris	Muette	10	5.0	4	2.0	181.0	Apartment
17582116	119429986	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	163.0	Apartment
1005786	5531447	Entire home/apt	France	Paris	Auteuil	50	5.0	5	1.0	151.0	Apartment
8253050	6078366	Entire home/apt	France	Paris	Auteuil	34	5.0	4	2.0	181.0	Apartment
20020316	116189590	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	163.0	Apartment
18317717	126720460	Entire home/apt	France	Paris	Auteuil	3	5.0	4	1.0	169.0	Apartment
9432006	40653696	Entire home/apt	France	Paris	Auteuil	12	4.5	6	2.0	171.0	Apartment
10644570	54962494	Entire home/apt	France	Paris	Auteuil	5	5.0	4	2.0	169.0	Apartment
16188582	20505600	Entire home/apt	France	Paris	Auteuil	17	4.5	5	2.0	181.0	Apartment
16822656	111923408	Entire home/apt	France	Paris	Auteuil	7	4.5	4	2.0	181.0	Apartment
7042482	14123950	Entire home/apt	France	Paris	Javel 15Art	22	4.5	7	3.0	181.0	Apartment
4521248	656386	Entire home/apt	France	Paris	Javel 15Art	1	0.0	4	0.0	153.0	Apartment
3362459	16941033	Entire home/apt	France	Paris	Javel 15Art	7	4.5	4	2.0	157.0	Apartment
1717609	5057710	Entire home/apt	France	Paris	Auteuil	0	0.0	2	0.0	151.0	Apartment
6341568	33025659	Entire home/apt	France	Paris	Javel 15Art	20	5.0	4	3.0	180.0	Apartment
19881551	116967624	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	3.0	181.0	Apartment
4422184	20124873	Entire home/apt	France	Paris	Javel 15Art	6	5.0	5	3.0	181.0	Apartment
2522578	3014579	Entire home/apt	France	Paris	Javel 15Art	13	4.5	5	2.0	156.0	Apartment
18663933	5081592	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	167.0	Apartment
4561221	21079507	Entire home/apt	France	Paris	Saint-Lambert	4	4.5	4	1.0	181.0	Apartment
19338147	135477799	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	151.0	Apartment
17489500	3056644	Entire home/apt	France	Paris	Javel 15Art	3	5.0	6	2.0	169.0	Apartment
20129318	13151365	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	181.0	Condominium
16729935	60453131	Entire home/apt	France	Paris	Auteuil	2	0.0	4	2.0	181.0	Apartment
1057334	2701680	Entire home/apt	France	Paris	Necker	13	4.5	4	2.0	151.0	Apartment
12298378	2175748	Entire home/apt	France	Paris	Saint-Lambert	5	4.0	8	2.0	175.0	Apartment
16423032	30756282	Entire home/apt	France	Paris	Muette	1	0.0	4	2.0	175.0	Apartment
7060465	2160527	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	181.0	Apartment
2324579	10821710	Entire home/apt	France	Paris	Grenelle	98	4.5	4	2.0	151.0	Apartment
5464997	21068142	Entire home/apt	France	Paris	Grenelle	0	0.0	2	1.0	181.0	Apartment
8723468	16842733	Entire home/apt	France	Paris	Muette	7	5.0	2	1.0	181.0	Apartment
9035974	47163266	Entire home/apt	France	Paris	Muette	8	5.0	2	0.0	181.0	Apartment
12816341	7515086	Entire home/apt	France	Paris	Chaillot	10	4.5	3	1.0	163.0	Apartment
18922295	90292736	Entire home/apt	France	Paris	Muette	1	0.0	4	2.0	163.0	Apartment
7510372	39370615	Entire home/apt	France	Paris	Grenelle	72	5.0	4	1.0	147.0	Apartment
19551892	35845142	Entire home/apt	France	Paris	Grenelle	9	4.0	3	0.0	180.0	Apartment
13425668	62509540	Entire home/apt	France	Paris	Muette	34	4.5	4	1.0	180.0	Apartment
5911646	27997930	Entire home/apt	France	Paris	Gros-Caillou	45	5.0	4	1.0	161.0	Apartment
14926183	9413337	Entire home/apt	France	Paris	Gros-Caillou	4	5.0	2	1.0	159.0	Apartment
2929477	14959886	Entire home/apt	France	Paris	Grenelle	2	0.0	4	0.0	157.0	Apartment
13828062	7178877	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	157.0	Apartment
15794736	101037735	Entire home/apt	France	Paris	Gros-Caillou	3	5.0	4	1.0	157.0	Apartment
1284391	6980812	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	157.0	Apartment
14209590	86264771	Entire home/apt	France	Paris	Gros-Caillou	2	0.0	6	2.0	181.0	Apartment
15850579	27198383	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	2.0	151.0	Apartment
1327217	7202915	Entire home/apt	France	Paris	Ecole-Militaire	6	5.0	3	1.0	157.0	Loft
3567368	17960855	Entire home/apt	France	Paris	Grenelle	9	5.0	3	1.0	157.0	Apartment
16795305	38596013	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	1.0	175.0	Apartment
17660137	77117884	Entire home/apt	France	Paris	Ecole-Militaire	2	0.0	3	2.0	169.0	Apartment
19468125	136563791	Entire home/apt	France	Paris	Grenelle	0	0.0	4	3.0	181.0	Apartment
15298866	8440748	Entire home/apt	France	Paris	Grenelle	10	4.5	4	0.0	181.0	Apartment
6634783	76355	Entire home/apt	France	Paris	Grenelle	1	0.0	3	1.0	175.0	Apartment
10264103	13403643	Entire home/apt	France	Paris	Grenelle	12	4.5	4	2.0	157.0	Loft
6570751	17750927	Entire home/apt	France	Paris	Grenelle	3	4.5	4	2.0	163.0	Apartment
17275720	116500452	Entire home/apt	France	Paris	Grenelle	15	5.0	4	2.0	157.0	Apartment
6711276	27997930	Entire home/apt	France	Paris	Gros-Caillou	2	0.0	4	1.0	160.0	Apartment
246047	1167904	Entire home/apt	France	Paris	Grenelle	27	4.5	4	2.0	175.0	Apartment
14980735	71609564	Entire home/apt	France	Paris	Gros-Caillou	16	5.0	4	1.0	184.0	Apartment
19637826	32595814	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	181.0	Apartment
19407929	136056128	Entire home/apt	France	Paris	Grenelle	0	0.0	6	2.0	157.0	Apartment
1181098	6461607	Entire home/apt	France	Paris	Gros-Caillou	2	0.0	4	2.0	181.0	Apartment
18663609	5081592	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	1	0.0	167.0	Apartment
16227135	106039542	Entire home/apt	France	Paris	Gros-Caillou	1	0.0	4	1.0	181.0	Apartment
136872	669739	Entire home/apt	France	Paris	Ecole-Militaire	10	5.0	4	1.0	169.0	Apartment
13672008	31443927	Entire home/apt	France	Paris	Gros-Caillou	1	0.0	4	3.0	181.0	Apartment
18871611	97655466	Entire home/apt	France	Paris	Gros-Caillou	4	5.0	6	3.0	181.0	Apartment
13695623	41195336	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	4	0.0	181.0	Apartment
2488054	12733003	Entire home/apt	France	Paris	Ecole-Militaire	1	0.0	4	1.0	169.0	Apartment
18666444	5081592	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	4	2.0	167.0	Apartment
13614978	77058957	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	2	1.0	168.0	Apartment
11633881	61654138	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	4	1.0	181.0	Apartment
13547431	8816961	Entire home/apt	France	Paris	Gros-Caillou	11	5.0	4	1.0	163.0	Apartment
16434349	9068061	Entire home/apt	France	Paris	Gros-Caillou	3	5.0	2	1.0	181.0	Apartment
5317	7749	Entire home/apt	France	Paris	Grenelle	5	5.0	4	1.0	170.0	Apartment
4527756	23473933	Entire home/apt	France	Paris	Gros-Caillou	7	4.5	5	2.0	169.0	Apartment
11937966	48943913	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	4	1.0	181.0	Apartment
9606857	49711419	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	2.0	173.0	Apartment
19279612	125797498	Entire home/apt	France	Paris	Grenelle	0	0.0	6	2.0	163.0	Apartment
1354389	7350827	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	181.0	Apartment
14884523	30636733	Entire home/apt	France	Paris	Grenelle	3	5.0	4	1.0	155.0	Apartment
15079171	27848093	Entire home/apt	France	Paris	Gros-Caillou	2	0.0	2	1.0	151.0	Apartment
19255778	5056483	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	184.0	Apartment
19941180	7316491	Entire home/apt	France	Paris	Grenelle	0	0.0	2	1.0	161.0	Guest suite
15670033	48269834	Entire home/apt	France	Paris	Grenelle	17	5.0	4	1.0	149.0	Apartment
12725473	37059132	Entire home/apt	France	Paris	Grenelle	2	0.0	4	1.0	169.0	Apartment
19858334	35935132	Entire home/apt	France	Paris	Grenelle	0	0.0	6	2.0	163.0	Apartment
9294494	4339834	Entire home/apt	France	Paris	Necker	2	0.0	2	2.0	156.0	Apartment
10896159	51061555	Entire home/apt	France	Paris	Gros-Caillou	3	4.5	4	1.0	181.0	Apartment
19450470	60227491	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	181.0	Apartment
4184715	21668167	Entire home/apt	France	Paris	Grenelle	99	5.0	6	2.0	181.0	Loft
11075859	3537598	Entire home/apt	France	Paris	Grenelle	2	0.0	4	1.0	156.0	Apartment
14508940	89638854	Entire home/apt	France	Paris	Grenelle	9	4.0	2	2.0	181.0	Apartment
19648285	131439911	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	181.0	Apartment
12816178	2116806	Entire home/apt	France	Paris	Muette	31	5.0	6	2.0	147.0	Apartment
1161414	5043379	Entire home/apt	France	Paris	Grenelle	6	5.0	2	1.0	169.0	Apartment
4946091	25128343	Entire home/apt	France	Paris	Javel 15Art	83	5.0	6	2.0	169.0	Apartment
6471779	7995336	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	168.0	Apartment
13197761	52079840	Entire home/apt	France	Paris	Javel 15Art	2	0.0	3	2.0	157.0	Apartment
8433136	4151113	Entire home/apt	France	Paris	Necker	0	0.0	2	1.0	155.0	Apartment
1545531	4112426	Entire home/apt	France	Paris	Saint-Lambert	93	4.5	5	2.0	181.0	Apartment
2904319	1802008	Entire home/apt	France	Paris	Grenelle	21	4.5	4	1.0	181.0	Apartment
3746719	8045858	Entire home/apt	France	Paris	Maison-Blanche	14	5.0	6	2.0	145.0	Apartment
18944528	12854945	Entire home/apt	France	Paris	Gare	0	0.0	8	3.0	169.0	Apartment
4453619	23110581	Entire home/apt	France	Paris	Croulebarbe	0	0.0	5	3.0	149.0	Apartment
6664480	7385207	Entire home/apt	France	Paris	Maison-Blanche	0	0.0	4	1.0	181.0	Apartment
6606916	34570128	Entire home/apt	France	Paris	Gare	1	0.0	4	3.0	181.0	Apartment
19717286	64072543	Entire home/apt	France	Paris	Gare	0	0.0	5	3.0	145.0	Apartment
19124794	40587292	Entire home/apt	France	Paris	Croulebarbe	0	0.0	5	2.0	163.0	Apartment
18790729	130779983	Entire home/apt	France	Paris	Gare	0	0.0	4	2.0	145.0	Apartment
19243908	129460767	Entire home/apt	France	Paris	Salpêtrière	0	0.0	5	3.0	169.0	Apartment
11073577	56372764	Entire home/apt	France	Paris	Salpêtrière	0	0.0	2	1.0	181.0	Bed & Breakfast
15078837	95400472	Entire home/apt	France	Paris	Maison-Blanche	23	5.0	5	2.0	181.0	Apartment
18320237	37776003	Entire home/apt	France	Paris	Gare	0	0.0	4	2.0	163.0	Apartment
19821398	8999987	Entire home/apt	France	Paris	Maison-Blanche	0	0.0	1	2.0	169.0	Apartment
1265606	6889978	Entire home/apt	France	Paris	Gare	52	5.0	4	1.0	157.0	Apartment
18749428	122798777	Entire home/apt	France	Paris	Gare	1	0.0	6	3.0	181.0	Apartment
948257	3866181	Entire home/apt	France	Paris	Jardin-des-Plantes	8	4.5	4	1.0	145.0	Apartment
7552348	39581610	Entire home/apt	France	Paris	Val-de-Grace	1	0.0	4	2.0	157.0	Apartment
